Ref,Connectivity,Entropy R3,Harmonic Mean Depth R3,Integration (HH) R3,Integration (P-value) R3,Integration (Tekl) R3,Intensity R3,Line Length,Mean Depth R3,Node Count R3,Relativised Entropy R3,研究員,男性,女性,地點編號,進入街道時間 (Sensor),在目標地點的時間 (Sensor),熱感受_13-value,太陽輻射的強度,濕度,熱感受_7-value,風速,time,填答秒數,Period,Date_Period,Block,lat,lon
81,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,34.177593,2.3333333,13,1.650112,閔翔,1,0,70,3420,3449,0.5,-1,0,-1,1,2024/8/30 下午 02:47:03,56,3,8303,70,25.0390891,121.529403
88,2,1.3797646,4.5714288,1.1768752,1.1768752,0.62482291,1.0892878,99.82972,2.4285715,15,1.8288469,閔翔,1,0,35,3515,3548,-0.5,-1,0,-1,1,2024/8/30 下午 02:48:05,57,3,8303,35,25.0390594,121.5298593
89,3,1.4316345,6.6666665,1.4803609,1.4803609,0.674389,1.1453077,68.560295,2.3684211,20,1.7898073,閔翔,1,0,36,3638,3651,-1.5,-2,1,-2,2,2024/8/30 下午 02:49:28,78,3,8303,36,25.0392294,121.5307158
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.1,3740,3754,-1,-1,-1,-1,1,2024/8/30 下午 02:50:17,45,3,8303,37.1,25.0393297,121.5312078
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.2,3816,3823,-1.5,-1,0,-2,2,2024/8/30 下午 02:50:57,35,3,8303,37.2,25.0392147,121.5315146
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.3,3851,3901,-0.5,-1,0,-1,2,2024/8/30 下午 02:51:31,28,3,8303,37.3,25.0390812,121.5316628
91,3,1.4060923,6.7692308,1.4896638,1.4896638,0.67561632,1.0936273,40.265079,2.4000001,21,1.8471928,閔翔,1,0,38,3925,3945,0,0,0,0,0,2024/8/30 下午 02:52:06,27,3,8303,38,25.039036,121.531903
72,2,1.3386233,4.173913,1.0952908,1.0952908,0.60852319,1.0411515,99.295776,2.4615386,14,1.8866836,閔翔,1,0,95,4005,4040,-1,0,0,-1,2,2024/8/30 下午 02:53:17,67,3,8303,95,25.0396391,121.5322021
71,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,31.422556,2.3571429,15,1.7176391,閔翔,1,0,94,4134,4138,0.5,-1,0,1,0,2024/8/30 下午 02:54:12,52,3,8303,94,25.0400401,121.5322523
45,2,1.3805348,5.1428571,1.3443909,1.3443909,0.65431285,1.0804185,49.555302,2.4117646,18,1.8379663,閔翔,1,0,24,4158,4222,-0.5,-2,0,0,1,2024/8/30 下午 02:54:56,36,3,8303,24,25.0401832,121.5325162
21,3,1.5164965,5.3333335,1.3006579,1.3006579,0.64624065,1.4153968,129.81596,2.2307692,14,1.5425942,閔翔,1,0,102,4247,4330,-1.5,0,0,-2,2,2024/8/30 下午 02:55:51,51,3,8303,102,25.0395585,121.5327426
22,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,107.13454,2.2727273,12,1.5487748,閔翔,1,0,103,4429,4503,-1,-1,0,-1,2,2024/8/30 下午 02:57:28,93,3,8303,103,25.0386846,121.5326969
15,2,1.4754353,3.8709676,1.0207884,1.0207884,0.58639652,1.3524823,119.26802,2.3,11,1.5687064,閔翔,1,0,97,2057,2116,0,-1,0,0,0,2024/9/5 下午 02:33:36,80,3,9053,97,25.041778,121.5327926
16,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,27.527857,2.2666667,16,1.6082193,閔翔,1,0,98,2144,2154,-0.5,-1,0,-1,1,2024/9/5 下午 02:34:11,31,3,9053,98,25.0414703,121.5328007
17,4,1.5232575,7.7241378,1.6734514,1.6734514,0.70075864,1.3847796,27.863453,2.2105262,20,1.5743387,閔翔,1,0,99,2209,2223,0,0,-1,0,1,2024/9/5 下午 02:34:41,22,3,9053,99,25.0411445,121.532802
18,3,1.4791145,6.4000001,1.4666082,1.4666082,0.67273146,1.2678125,26.977301,2.2941177,18,1.664782,閔翔,1,0,106,2235,2244,1.5,2,0,2,1,2024/9/5 下午 02:35:06,20,3,9053,106,25.0408874,121.5328053
19,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,23.143644,2.2857144,15,1.6335514,閔翔,1,0,100,2253,2315,0.5,0,0,1,1,2024/9/5 下午 02:35:36,25,3,9053,100,25.0407087,121.5328036
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.2,2334,2407,-0.5,0,0,-1,1,2024/9/5 下午 02:36:23,39,3,9053,19.2,25.0406122,121.5322452
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.1,2422,2429,1,1,0,1,1,2024/9/5 下午 02:36:51,23,3,9053,19.1,25.0406991,121.5320006
63,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,39.423187,2.4000001,16,1.7939149,閔翔,1,0,17,2450,2503,0,0,0,0,0,2024/9/5 下午 02:37:19,22,3,9053,17,25.0408152,121.53176
62,4,1.4278139,8.5146198,1.6741856,1.6741856,0.69851047,1.1154796,135.60442,2.375,25,1.838447,閔翔,1,0,16,2529,2605,0.5,0,0,1,0,2024/9/5 下午 02:38:31,59,3,9053,16,25.0409982,121.5308349
50,2,1.3052267,5.0574713,1.3088794,1.3088794,0.64932406,0.95381951,59.938217,2.5,19,1.9928683,閔翔,1,0,66,2658,2714,0.5,-1,0,0,1,2024/9/5 下午 02:39:38,59,3,9053,66,25.0408748,121.5301576
42,3,1.3635821,7.5505619,1.632839,1.632839,0.69342643,1.0129467,89.220947,2.4400001,26,1.9389621,閔翔,1,0,20,2739,2752,2.5,2,0,3,0,2024/9/5 下午 02:40:16,32,3,9053,20,25.0407062,121.5297888
8,3,1.4060923,6.7692308,1.4896638,1.4896638,0.67561632,1.0936273,59.241184,2.4000001,21,1.8471928,閔翔,1,0,54,2834,2910,1,2,-1,1,2,2024/9/5 下午 02:41:42,82,3,9053,54,25.0412222,121.5293752
9,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,51.308941,2.347826,24,1.7904537,閔翔,1,0,55,2958,3015,0.5,0,-1,1,1,2024/9/5 下午 02:42:38,51,3,9053,55,25.0405354,121.5291984
77,3,1.4590468,6.810811,1.5395753,1.5395753,0.68260622,1.2158724,81.858826,2.3157895,20,1.7137352,閔翔,1,0,25,3037,3106,-1,0,0,-1,1,2024/9/5 下午 02:43:39,57,3,9053,25,25.040227,121.5294458
51,3,1.3033811,7.0588236,1.5346701,1.5346701,0.68154991,0.93098646,57.875652,2.5,25,2.046488,閔翔,1,0,67,3132,3157,0,-1,-1,0,1,2024/9/5 下午 02:44:14,31,3,9053,67,25.0404471,121.5300228
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,閔翔,1,0,21,3216,3234,-0.5,-1,-2,-1,1,2024/9/5 下午 02:45:04,42,3,9053,21,25.0405667,121.5303935
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,閔翔,1,0,22,3338,3346,-1.5,0,0,-2,3,2024/9/5 下午 02:46:13,64,3,9053,22,25.0403395,121.5312408
60,4,1.4060208,8.6153851,1.6794915,1.6794915,0.69892079,1.0751923,64.278275,2.4000001,26,1.8841705,閔翔,1,0,85,3420,3444,0,0,0,0,1,2024/9/5 下午 02:47:05,44,3,9053,85,25.0405,121.5315933
44,5,1.5140622,8.5714283,1.7307693,1.7307693,0.70672709,1.3323747,71.484612,2.2380953,22,1.6421758,閔翔,1,0,23,3538,3548,2,2,0,2,2,2024/9/5 下午 02:48:17,67,3,9053,23,25.040236,121.5319224
71,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,31.422556,2.3571429,15,1.7176391,閔翔,1,0,94,3642,3655,0.5,0,-1,1,1,2024/9/5 下午 02:49:13,51,3,9053,94,25.0400401,121.5322523
70,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,59.04446,2.4444444,10,1.7367692,閔翔,1,0,32,3704,3742,0.5,1,0,1,2,2024/9/5 下午 02:49:57,34,3,9053,32,25.0398396,121.5317679
79,2,1.3805348,5.1428571,1.3443909,1.3443909,0.65431285,1.0804185,23.644192,2.4117646,18,1.8379663,閔翔,1,0,87,3751,3801,1.5,2,0,2,1,2024/9/5 下午 02:50:25,21,3,9053,87,25.0399584,121.5316595
78,4,1.4583882,7.8805971,1.6071428,1.6071428,0.69100952,1.1883163,26.093475,2.3333333,22,1.7643235,閔翔,1,0,86,3820,3838,0.5,0,-1,1,1,2024/9/5 下午 02:50:55,26,3,9053,86,25.0402036,121.5316126
80,1,1.3055289,2.3529413,0.73918515,0.73918515,0.5041489,1.0681599,57.749931,2.5,9,1.7962018,閔翔,1,0,27,3858,3904,1.5,2,-1,2,1,2024/9/5 下午 02:51:28,22,3,9053,27,25.0400454,121.5314133
74,3,1.4441595,6.2068968,1.4028426,1.4028426,0.66319418,1.1815851,25.79925,2.3529413,18,1.7547162,閔翔,1,0,76,4226,4246,0,0,0,0,0,2024/9/5 下午 02:55:04,211,3,9053,76,25.0401725,121.5310207
75,3,1.4146782,6.3157897,1.4135897,1.4135897,0.66484892,1.1199536,32.595676,2.3888888,19,1.8209543,閔翔,1,0,77,4250,4320,0,0,-1,0,1,2024/9/5 下午 02:55:42,31,3,9053,77,25.0400211,121.5309618
76,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,112.28374,2.347826,24,1.7904537,閔翔,1,0,26,4345,4423,0,0,0,0,1,2024/9/5 下午 02:57:05,72,3,9053,26,25.039996,121.5303698
52,4,1.5078828,7.9370079,1.8135039,1.8135039,0.7180022,1.4393427,49.305782,2.1500001,21,1.526921,閔翔,1,0,68,4504,4512,-0.5,-1,-1,-1,1,2024/9/5 下午 02:57:37,27,3,9053,68,25.0399916,121.5298713
67,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,68.223114,2.3499999,21,1.7988788,閔翔,1,0,29,4647,4712,-1,0,0,-1,2,2024/9/5 下午 02:59:31,110,3,9053,29,25.0395471,121.5301535
68,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,68.362869,2.2666667,16,1.6082193,閔翔,1,0,30,4735,4754,1,1,-1,1,0,2024/9/5 下午 03:00:25,41,3,9053,30,25.0395569,121.5305469
94,3,1.3262645,6.5546217,1.4516129,1.4516129,0.67052817,0.97259396,21.51779,2.4761906,22,1.9952292,閔翔,1,0,78,4826,4837,0.5,-1,0,1,0,2024/9/5 下午 03:01:02,30,3,9053,78,25.0398086,121.5309444
69,4,1.4643856,7.2727275,1.5395753,1.5395753,0.68260622,1.2203213,69.057907,2.3157895,20,1.7376446,閔翔,1,0,31,4900,4938,0.5,-1,0,1,0,2024/9/5 下午 03:01:56,44,3,9053,31,25.0397939,121.5315543
102,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,82.378548,2.4444444,10,1.7367692,閔翔,1,0,88,4943,5019,-2,-1,0,-2,3,2024/9/5 下午 03:02:56,56,3,9053,88,25.0391891,121.5317216
101,4,1.5155047,6.9565215,1.5364467,1.5364467,0.68301076,1.3639542,26.079014,2.2352941,18,1.6029594,閔翔,1,0,89,5059,5107,0,0,0,0,0,2024/9/5 下午 03:03:23,21,3,9053,89,25.0389254,121.5316726
103,3,1.4990152,6.2222223,1.5405476,1.5405476,0.68430793,1.4157366,83.308861,2.1875,17,1.5332038,閔翔,1,0,90,5122,5145,-0.5,-1,0,-1,1,2024/9/5 下午 03:04:04,36,3,9053,90,25.038671,121.5316317
27,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,38.831203,2.4000001,16,1.7939149,閔翔,1,0,48,5203,5212,0.5,0,0,1,0,2024/9/5 下午 03:04:29,21,3,9053,48,25.0383228,121.531684
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.3,5224,5243,-0.5,-1,0,0,0,2024/9/5 下午 03:04:59,25,3,9053,96.3,25.0384917,121.5318861
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.2,5254,5308,-1,-1,0,-1,1,2024/9/5 下午 03:05:25,21,3,9053,96.2,25.0386922,121.5320289
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.1,5315,5324,0,-1,-1,0,0,2024/9/5 下午 03:05:53,22,3,9053,96.1,25.0388415,121.5321967
92,2,1.4174378,4.48,1.1561403,1.1561403,0.61990625,1.1673018,65.766846,2.3846154,14,1.7433239,閔翔,1,0,39,5354,5407,1.5,2,0,2,0,2024/9/5 下午 03:06:31,28,3,9053,39,25.0390333,121.5325596
22,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,107.13454,2.2727273,12,1.5487748,閔翔,1,0,103,5422,5504,-2,-1,-1,-2,3,2024/9/5 下午 03:07:18,39,3,9053,103,25.0386846,121.5326969
28,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,108.48433,2.2857144,15,1.6335514,閔翔,1,0,49,5522,5605,0.5,1,-1,1,1,2024/9/5 下午 03:08:40,78,3,9053,49,25.0383065,121.5321482
3,2,1.5306391,3,0.8619656,0.8619656,0.52832085,1.7493018,83.00872,2.1428571,8,1.2942394,閔翔,1,0,4,2220,2244,-1,-1,1,-1,2,2024/9/9 上午 10:35:08,53,1,9091,4,25.0423925,121.5324921
2,2,1.5491613,2.6666667,0.84912294,0.84912294,0.51139158,2.1688259,21.43762,2,7,1.0911623,閔翔,1,0,3,2315,2323,0,-1,1,0,1,2024/9/9 上午 10:35:42,29,1,9091,3,25.0424463,121.5322938
38,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,89.247681,2.2222223,10,1.4379251,閔翔,1,0,91,2342,2406,-0.5,-1,0,-1,0,2024/9/9 上午 10:36:30,41,1,9091,91,25.0420397,121.5322508
39,3,1.5531402,4.3636365,1.2063863,1.2063863,0.627249,1.7084541,16.346945,2.0999999,11,1.3434201,閔翔,1,0,92,2435,2442,-0.5,-1,0,0,1,2024/9/9 上午 10:36:57,23,1,9091,92,25.0416144,121.5322002
41,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,76.905556,2.2727273,12,1.5487748,閔翔,1,0,10,2454,2503,0,-1,0,0,1,2024/9/9 上午 10:37:23,22,1,9091,10,25.0415709,121.5324018
16,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,27.527857,2.2666667,16,1.6082193,閔翔,1,0,98,2520,2532,2,1,0,3,0,2024/9/9 上午 10:37:58,30,1,9091,98,25.0414703,121.5328007
17,4,1.5232575,7.7241378,1.6734514,1.6734514,0.70075864,1.3847796,27.863453,2.2105262,20,1.5743387,閔翔,1,0,99,2545,2610,0,0,0,1,1,2024/9/9 上午 10:38:33,29,1,9091,99,25.0411445,121.532802
18,3,1.4791145,6.4000001,1.4666082,1.4666082,0.67273146,1.2678125,26.977301,2.2941177,18,1.664782,閔翔,1,0,106,2636,2645,0.5,1,-1,1,0,2024/9/9 上午 10:39:03,25,1,9091,106,25.0408874,121.5328053
64,3,1.4524539,4.9411764,1.2241485,1.2241485,0.63241249,1.2708972,86.460815,2.3076923,14,1.6808264,閔翔,1,0,18,2706,2730,-0.5,-1,-1,-1,2,2024/9/9 上午 10:39:50,43,1,9091,18,25.0408024,121.5323018
63,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,39.423187,2.4000001,16,1.7939149,閔翔,1,0,17,2754,2807,0,0,0,0,1,2024/9/9 上午 10:40:29,36,1,9091,17,25.0408152,121.53176
59,3,1.3757659,7.9245281,1.7372102,1.7372102,0.70512402,1.0411202,22.109577,2.4074075,28,1.9028199,閔翔,1,0,105,2836,2845,0,0,-1,0,2,2024/9/9 上午 10:41:09,32,1,9091,105,25.04090347,121.5315531
58,5,1.4670827,9.5287962,1.7812788,1.7812788,0.71068245,1.1920048,29.145121,2.3199999,26,1.7719444,閔翔,1,0,84,2912,2926,0,-1,0,0,0,2024/9/9 上午 10:41:51,34,1,9091,84,25.041011,121.5315148
104,2,1.3622934,5.3846154,1.4255327,1.4255327,0.66666669,1.047918,145.34445,2.4210527,20,1.87628,閔翔,1,0,104,2948,3021,0,-1,0,0,1,2024/9/9 上午 10:42:52,57,1,9091,104,25.0410022,121.5317466
17,4,1.5232575,7.7241378,1.6734514,1.6734514,0.70075864,1.3847796,27.863453,2.2105262,20,1.5743387,閔翔,1,0,99,3102,3110,0.5,2,0,1,2,2024/9/9 上午 10:43:27,31,1,9091,99,25.0411445,121.532802
37,3,1.4726398,6.0759492,1.3938289,1.3938289,0.66181248,1.2517439,58.103252,2.3125,17,1.6838834,閔翔,1,0,14,3129,3148,0,0,0,0,1,2024/9/9 上午 10:44:09,28,1,9091,14,25.0413339,121.5324443
40,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,27.512499,2.2727273,12,1.5487748,閔翔,1,0,93,3208,3223,0,0,0,0,0,2024/9/9 上午 10:44:37,20,1,9091,93,25.0414308,121.5322057
39,3,1.5531402,4.3636365,1.2063863,1.2063863,0.627249,1.7084541,16.346945,2.0999999,11,1.3434201,閔翔,1,0,92,3233,3247,2.5,2,-1,3,0,2024/9/9 上午 10:45:13,32,1,9091,92,25.0416144,121.5322002
31,2,1.3386233,4.173913,1.0952908,1.0952908,0.60852319,1.0411515,73.204788,2.4615386,14,1.8866836,閔翔,1,0,9,3301,3331,0,-1,-1,0,1,2024/9/9 上午 10:45:47,30,1,9091,9,25.0416981,121.532012
57,5,1.5389825,8.8111887,1.8,1.8,0.71533829,1.4107339,45.69553,2.1904762,22,1.567723,閔翔,1,0,83,3349,3404,0,-1,-1,0,1,2024/9/9 上午 10:46:23,30,1,9091,83,25.0415812,121.5316369
36,2,1.3419172,4.6451612,1.1981546,1.1981546,0.62953198,1.0224131,71.895363,2.4666667,16,1.9073327,閔翔,1,0,13,3430,3452,0,-1,0,0,1,2024/9/9 上午 10:47:19,48,1,9091,13,25.0413284,121.5317153
35,3,1.3801751,6.8571429,1.5,1.5,0.67699248,1.0470294,120.19537,2.4285715,22,1.9013594,閔翔,1,0,12,3602,3624,2.5,2,-2,3,0,2024/9/9 上午 10:48:44,81,1,9091,12,25.0414352,121.5311029
49,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,49.669792,2.347826,24,1.7904537,閔翔,1,0,65,3717,3728,0,0,0,0,1,2024/9/9 上午 10:49:46,57,1,9091,65,25.0413736,121.5303026
61,2,1.3366557,5,1.2906152,1.2906152,0.64601481,1.0024918,89.162384,2.4705882,18,1.9312027,閔翔,1,0,15,3801,3815,3,2,-1,3,0,2024/9/9 上午 10:50:33,43,1,9091,15,25.0412456,121.5298335
7,3,1.3801751,6.8571429,1.5,1.5,0.67699248,1.0470294,50.392727,2.4285715,22,1.9013594,閔翔,1,0,53,3856,3908,2,2,0,2,1,2024/9/9 上午 10:51:21,44,1,9091,53,25.0414314,121.5294395
34,3,1.3953235,7.1489363,1.5598243,1.5598243,0.68473619,1.069748,89.130417,2.409091,23,1.8724692,閔翔,1,0,11,3931,3950,0.5,0,-1,1,1,2024/9/9 上午 10:52:05,40,1,9091,11,25.0416826,121.530095
48,2,1.3544021,5.2173915,1.3592209,1.3592209,0.65684551,1.0293455,44.03548,2.4444444,19,1.898284,閔翔,1,0,64,4026,4035,1.5,2,-1,2,2,2024/9/9 上午 10:52:55,46,1,9091,64,25.0418302,121.5304671
33,3,1.4390807,6.9421487,1.5448366,1.5448366,0.68307137,1.1623344,89.094696,2.3499999,21,1.7692264,閔翔,1,0,7,4058,4116,3,2,-1,3,0,2024/9/9 上午 10:53:29,30,1,9091,7,25.0420172,121.5303675
6,3,1.4316345,6.6666665,1.4803609,1.4803609,0.674389,1.1453077,42.760738,2.3684211,20,1.7898073,閔翔,1,0,52,4149,4213,1,1,-1,1,0,2024/9/9 上午 10:54:24,48,1,9091,52,25.041882,121.5296166
5,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,51.724953,2.2142856,15,1.5276568,閔翔,1,0,51,4246,4259,0,-1,-1,0,0,2024/9/9 上午 10:55:13,44,1,9091,51,25.0423894,121.5297524
4,2,1.4754353,3.8709676,1.0207884,1.0207884,0.58639652,1.3524823,79.118973,2.3,11,1.5687064,閔翔,1,0,50,4324,4338,-1,-1,0,-1,2,2024/9/9 上午 10:55:57,39,1,9091,50,25.0427906,121.5298397
0,2,1.5306391,3,0.8619656,0.8619656,0.52832085,1.7493018,116.34516,2.1428571,8,1.2942394,閔翔,1,0,1,4355,4414,-1,-1,0,-1,2,2024/9/9 上午 10:56:34,32,1,9091,1,25.0429271,121.5305603
46,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,57.473774,2.4444444,10,1.7367692,閔翔,1,0,62,4448,4458,1,-1,0,1,0,2024/9/9 上午 10:57:21,42,1,9091,62,25.0425721,121.5306431
29,3,1.5415961,5.1063828,1.3988512,1.3988512,0.66463226,1.6700624,89.137909,2.0833333,13,1.3539122,閔翔,1,0,5,4542,4552,1,-1,0,1,0,2024/9/9 上午 10:58:16,50,1,9091,5,25.0424483,121.5304177
47,4,1.5375459,6.7469878,1.5405476,1.5405476,0.68430793,1.4521267,47.867493,2.1875,17,1.5290827,閔翔,1,0,63,4721,4732,2.5,2,-1,3,0,2024/9/9 上午 10:59:46,85,1,9091,63,25.0421985,121.5305674
32,3,1.4176338,7.0534353,1.5517242,1.5517242,0.68380839,1.1138551,119.50666,2.3809524,22,1.8221259,閔翔,1,0,8,4800,4819,2,2,0,2,2,2024/9/9 上午 11:00:50,52,1,9091,8,25.0418886,121.530908
56,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,43.332329,2.3333333,13,1.650112,閔翔,1,0,82,4932,4950,-1,-1,0,-1,2,2024/9/9 上午 11:01:57,63,2,9092,82,25.0419689,121.5318546
30,1,1.3055289,2.3529413,0.73918515,0.73918515,0.5041489,1.0681599,129.68591,2.5,9,1.7962018,閔翔,1,0,6,5020,5050,2.5,2,-1,3,0,2024/9/9 上午 11:02:58,57,2,9092,6,25.0422954,121.5309931
46,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,57.473774,2.4444444,10,1.7367692,閔翔,1,0,62,5144,5152,1,2,0,1,2,2024/9/9 上午 11:04:14,72,2,9092,62,25.0425721,121.5306431
1,2,1.5491613,2.6666667,0.84912294,0.84912294,0.51139158,2.1688259,147.1869,2,7,1.0911623,閔翔,1,0,2,5214,5250,-1.5,-1,0,-2,2,2024/9/9 上午 11:05:06,46,2,9092,2,25.0427499,121.5313395
57,5,1.5389825,8.8111887,1.8,1.8,0.71533829,1.4107339,45.69553,2.1904762,22,1.567723,閔翔,1,0,83,5345,5355,3,2,-1,3,1,2024/9/9 上午 11:06:25,75,2,9092,83,25.0415812,121.5316369
15,2,1.4754353,3.8709676,1.0207884,1.0207884,0.58639652,1.3524823,119.26802,2.3,11,1.5687064,閔翔,1,0,97,4626,4650,-1.5,0,0,-1,3,2024/10/17 下午 02:47:04,69,3,10173,97,25.041778,121.5327926
16,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,27.527857,2.2666667,16,1.6082193,閔翔,1,0,98,4713,4725,0,0,0,0,1,2024/10/17 下午 02:47:34,24,3,10173,98,25.0414703,121.5328007
17,4,1.5232575,7.7241378,1.6734514,1.6734514,0.70075864,1.3847796,27.863453,2.2105262,20,1.5743387,閔翔,1,0,99,4732,4750,0.5,0,1,0,0,2024/10/17 下午 02:48:11,31,3,10173,99,25.0411445,121.532802
18,3,1.4791145,6.4000001,1.4666082,1.4666082,0.67273146,1.2678125,26.977301,2.2941177,18,1.664782,閔翔,1,0,106,4814,4830,1.5,2,-1,2,1,2024/10/17 下午 02:48:42,19,3,10173,106,25.0408874,121.5328053
19,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,23.143644,2.2857144,15,1.6335514,閔翔,1,0,100,4920,4928,0,0,0,0,1,2024/10/17 下午 02:49:41,23,3,10173,100,25.0407087,121.5328036
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.2,4948,5014,0,-1,0,0,0,2024/10/17 下午 02:50:26,41,3,10173,19.2,25.0406122,121.5322452
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.1,5037,4044,1.5,1,0,1,0,2024/10/17 下午 02:51:00,29,3,10173,19.1,25.0406991,121.5320006
63,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,39.423187,2.4000001,16,1.7939149,閔翔,1,0,17,5112,5130,0.5,0,-1,1,1,2024/10/17 下午 02:51:42,25,3,10173,17,25.0408152,121.53176
62,4,1.4278139,8.5146198,1.6741856,1.6741856,0.69851047,1.1154796,135.60442,2.375,25,1.838447,閔翔,1,0,16,5200,5242,0.5,0,-1,1,0,2024/10/17 下午 02:52:49,60,3,10173,16,25.0409982,121.5308349
50,2,1.3052267,5.0574713,1.3088794,1.3088794,0.64932406,0.95381951,59.938217,2.5,19,1.9928683,閔翔,1,0,66,5340,5350,1,0,-1,0,0,2024/10/17 下午 02:54:10,76,3,10173,66,25.0408748,121.5301576
42,3,1.3635821,7.5505619,1.632839,1.632839,0.69342643,1.0129467,89.220947,2.4400001,26,1.9389621,閔翔,1,0,20,5428,5442,1,0,-1,1,1,2024/10/17 下午 02:55:04,49,3,10173,20,25.0407062,121.5297888
8,3,1.4060923,6.7692308,1.4896638,1.4896638,0.67561632,1.0936273,59.241184,2.4000001,21,1.8471928,閔翔,1,0,54,5530,5558,-0.5,0,-1,1,1,2024/10/17 下午 02:56:13,63,3,10173,54,25.0412222,121.5293752
9,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,51.308941,2.347826,24,1.7904537,閔翔,1,0,55,5653,5710,2,1,0,2,0,2024/10/17 下午 02:57:33,75,3,10173,55,25.0405354,121.5291984
77,3,1.4590468,6.810811,1.5395753,1.5395753,0.68260622,1.2158724,81.858826,2.3157895,20,1.7137352,閔翔,1,0,25,5746,5804,-1,-1,0,0,2,2024/10/17 下午 02:58:33,55,3,10173,25,25.040227,121.5294458
51,3,1.3033811,7.0588236,1.5346701,1.5346701,0.68154991,0.93098646,57.875652,2.5,25,2.046488,閔翔,1,0,67,5844,5856,0,0,-1,0,0,2024/10/17 下午 02:59:17,33,3,10173,67,25.0404471,121.5300228
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,閔翔,1,0,21,5930,5952,-0.5,0,-1,0,1,2024/10/17 下午 03:00:08,47,3,10173,21,25.0405667,121.5303935
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,閔翔,1,0,22,52,105,-1,-1,0,0,2,2024/10/17 下午 03:01:25,72,3,10173,22,25.0403395,121.5312408
